year,mean_population,std_population,min_population,max_population,mean_age,std_age,min_age,max_age
162,406.5,173.8270212979942,195,748,6.952456118931525,0.2279904362646922,6.491379310344827,7.190721649484536
163,405.9,179.70497427110297,184,771,6.9974698985231285,0.24162120336288193,6.6104651162790695,7.40826873385013
164,405.9,181.22021594365975,176,767,7.026052586149237,0.26374690158648545,6.521739130434782,7.518041237113402
165,404.4,175.80747045181747,174,752,7.102516517760547,0.2406717869248867,6.608450704225352,7.486910994764398
166,402.2,179.52022479684874,168,767,7.0882911280450385,0.2907197389913878,6.480938416422287,7.6684350132626
167,405.2,184.75557426562864,163,775,7.113037010590579,0.18595267345480737,6.629850746268657,7.293506493506493
168,403.0,188.29232591903474,157,784,7.122893273923895,0.24659377610011535,6.673846153846154,7.522292993630574
169,398.5,184.76606831342167,160,777,7.112721176991873,0.21349093462355342,6.673981191222571,7.413738019169329
170,401.5,193.9262460031877,152,799,7.102615043669205,0.20281057096528893,6.766990291262136,7.463949843260188
171,399.0,190.92523260282923,146,783,7.102185645700649,0.2646980473252438,6.780821917808219,7.615702479338843
172,394.0,193.4068825616664,144,787,7.174559962710758,0.3043792419834968,6.680555555555555,7.702928870292887
173,393.3,197.55845829638486,143,804,7.178805912842554,0.3101165016647134,6.741258741258742,7.831223628691983
174,394.3,196.51522417699178,139,802,7.198984729837629,0.3337092061687974,6.825545171339564,8.004166666666666
175,394.3,194.72319384763136,129,788,7.174469509859567,0.1659908000562587,6.947368421052632,7.412213740458015
176,391.9,200.24787417376274,124,795,7.1918590576218175,0.19024946178261917,6.954545454545454,7.540229885057471
177,387.5,200.47568431109045,127,789,7.19659864895222,0.1721967877915116,6.850220264317181,7.413223140495868
178,383.0,200.4034818947903,131,777,7.14179772120549,0.18767261061765794,6.793269230769231,7.412213740458015
179,384.3,202.4670343537436,131,776,7.077069706670747,0.19755859759302316,6.677551020408163,7.340501792114695
180,381.0,202.58112229699762,129,769,7.033307745978631,0.25273543774354695,6.612403100775194,7.476923076923077
181,375.6,201.85154060458504,131,772,7.076041709604797,0.3210120522792707,6.450381679389313,7.51171875
182,377.8,205.30887300195607,130,788,7.074375619569436,0.16837618181930317,6.769230769230769,7.4248861911987865
183,375.9,200.90044521824458,128,781,7.057465901075747,0.20318104228206685,6.7073170731707314,7.437596302003081
184,373.3,201.73913298559052,126,783,7.041595179611055,0.17767741612974566,6.814634146341463,7.333333333333333
185,369.4,195.36302390962092,128,755,7.012281363194648,0.18540671691282354,6.796208530805687,7.407294832826747
186,367.3,201.5120895187736,118,763,7.01742691783555,0.16730702134805142,6.677966101694915,7.211081794195251
187,366.6,198.5459364703516,121,746,7.067818911550266,0.13398549594577186,6.891625615763547,7.305135951661631
188,368.6,199.45938043733227,129,745,7.086625576996352,0.22629268191203797,6.76510067114094,7.31275720164609
189,365.3,199.00030709077365,127,736,7.162332546199915,0.26784816467866396,6.543307086614173,7.461956521739131
190,364.2,196.84443942700878,129,734,7.229060414310254,0.3118469417736216,6.565891472868217,7.636363636363637
191,365.0,196.5575968740178,135,729,7.247750546652822,0.2821928258869846,6.770370370370371,7.854077253218884
192,364.0,197.7282085197872,134,729,7.2477941477492065,0.20640706794129945,6.929166666666666,7.665236051502146
193,362.0,197.18575562707926,135,723,7.170313035844042,0.18349011078342176,6.920844327176781,7.497854077253219
194,362.5,203.29794774063893,137,728,7.161870065244185,0.28038040164224515,6.656934306569343,7.570945945945946
195,359.3,201.6074568726729,135,712,7.1987842281084635,0.3087719015615493,6.674074074074074,7.781115879828326
196,358.2,205.32186115138023,123,722,7.136926495453598,0.289433661420308,6.739837398373984,7.698275862068965
197,358.2,208.8879550806551,123,746,7.125489890733954,0.25365488844570133,6.723577235772358,7.52054794520548
198,354.8,205.52469438001847,121,730,7.106884741816437,0.3465189708959623,6.417721518987341,7.701357466063349
199,354.5,205.69138155120754,122,726,7.049120828261765,0.24965696545935454,6.60248447204969,7.42972972972973
200,356.6,206.78824380940463,114,729,7.0285356541930195,0.20937484654837796,6.682634730538922,7.264150943396227
201,356.7,210.9502574331473,115,745,7.024430560253,0.22794534227678334,6.589285714285714,7.339130434782609
202,357.9,209.7953764981488,112,752,7.0262699436089235,0.25056662985734923,6.502958579881657,7.307531380753138
203,354.1,205.68716807596704,108,732,7.0400733833935165,0.21987614877066997,6.780082987551867,7.401260504201681
204,350.5,204.83774066318932,102,726,7.012495674200332,0.3313426330150107,6.491124260355029,7.5588235294117645
205,346.7,201.37640267805847,98,703,7.017854758081977,0.3360540280272539,6.381818181818182,7.438775510204081
206,344.3,200.23322512621235,97,702,7.026363995506825,0.2611509440348343,6.627906976744186,7.360824742268041
207,346.1,202.77817655972962,93,714,7.055586795360758,0.23936142615058403,6.687861271676301,7.408602150537634
208,340.9,204.72227800391218,92,707,7.0477868370236125,0.22404187976200995,6.741379310344827,7.509193776520509
209,340.9,204.4561621038168,92,701,7.0164895976698585,0.1854177369287351,6.685714285714286,7.30527817403709
210,343.3,205.6096895684745,91,709,6.970308390406272,0.20736994225541874,6.729957805907173,7.2823529411764705
211,341.8,206.64451494185747,88,707,6.997079817571619,0.19660637795295619,6.696864111498257,7.281471004243281
212,343.4,212.62706005272864,92,728,7.008533822442002,0.3024769096540105,6.5978260869565215,7.480263157894737
213,341.0,211.55718953617352,88,736,7.033637546220637,0.23020713725734285,6.613636363636363,7.404255319148936
214,339.6,211.11092397652524,88,738,7.060689832394425,0.24270520468549983,6.742718446601942,7.530172413793103
215,341.4,213.29905974684672,88,739,6.986904517225037,0.22982368145013204,6.587188612099644,7.352941176470588
216,342.0,213.88106767806985,82,741,6.935263002847033,0.19955503543355055,6.607287449392713,7.329317269076305
217,338.0,214.82189004951158,79,723,6.94070550199425,0.1805875042573365,6.713114754098361,7.29045643153527
218,342.7,215.51027302144502,83,714,6.92837950083662,0.1601989372310369,6.643312101910828,7.161290322580645
219,343.1,214.32293909477406,85,716,6.94141740995609,0.20052476323028084,6.529411764705882,7.208067940552017
220,344.4,217.05360321051265,83,731,6.952620807073586,0.20547809591473812,6.630434782608695,7.308510638297872
221,343.5,218.33676842081465,78,730,6.903891442369205,0.3200311624626885,6.386740331491713,7.360759493670886
222,344.7,222.17213046544688,77,747,6.924748820478326,0.31750793339658284,6.467532467532467,7.476712328767123
223,349.1,227.35945597714255,83,757,6.905428540443721,0.2777701840784195,6.337349397590361,7.336870026525199
224,354.3,231.42651821546582,80,776,6.849105465246131,0.1549327599560099,6.6375,7.116279069767442
225,353.5,233.59425887161223,78,786,6.890765228095248,0.21255093917558446,6.626436781609195,7.20464135021097
226,351.0,234.67945040937104,75,787,6.8670058812288675,0.344282123825784,6.467105263157895,7.6
227,352.8,236.4044556827698,69,793,6.909686905051464,0.16251872686666924,6.63855421686747,7.162393162393163
228,355.7,238.4002470170234,75,797,6.944887212845947,0.16766964907641987,6.710691823899371,7.251082251082251
229,350.6,237.5126663289069,72,799,7.034245216860702,0.23008311033081844,6.679882525697503,7.357142857142857
230,347.9,235.57751732002495,70,789,7.051812999201569,0.23996584345443145,6.685714285714286,7.474418604651163
231,347.5,238.5294065262767,67,793,6.9312186163361575,0.2385980464622923,6.522388059701493,7.347417840375587
232,347.6,237.54728184323875,63,789,6.934926913995559,0.24901613014539817,6.428571428571429,7.2825112107623315
233,347.6,240.54022532624353,60,793,7.005925503448317,0.20649655522150187,6.716666666666667,7.354260089686099
234,345.5,237.53093365800683,55,789,6.940451942218411,0.16211954317035077,6.61578947368421,7.262222222222222
235,345.0,237.90567692073074,58,781,6.975157901268723,0.2531997474170154,6.620689655172414,7.446902654867257
236,340.6,236.80521766023466,56,778,7.063668066143069,0.3722070055238278,6.428571428571429,7.569230769230769
237,339.0,234.40752737249906,50,760,7.0569668809456,0.3966263437507471,6.22,7.433070866141732
238,341.2,242.39215242155748,46,781,7.02008776599723,0.44027912883984555,6.1521739130434785,7.56
239,337.3,238.44778137874223,44,771,6.981625279563339,0.3705148003563896,6.340909090909091,7.440944881889764
240,336.3,236.09887288544556,44,744,6.967715912360103,0.32893157231251585,6.333333333333333,7.588709677419355
241,336.3,236.92711021652957,46,739,6.969783200235392,0.20308912119230257,6.631205673758865,7.339130434782609
242,338.3,238.1974204543599,43,749,7.047041690425404,0.32836087755865323,6.2695035460992905,7.437158469945355
243,337.7,235.92091424411228,45,760,6.9673536830975635,0.23911219289085192,6.624,7.4532967032967035
244,335.7,233.78054761772725,44,756,6.925140931410233,0.27595332174028836,6.568181818181818,7.494594594594594
245,333.3,231.1892202408139,44,743,6.947954299031093,0.21966429394316697,6.659574468085107,7.373595505617978
246,333.9,231.22929937377938,42,739,6.898053578331352,0.27417532773395076,6.515503875968992,7.377450980392157
247,333.0,232.06225218438453,40,732,6.829004791440584,0.19831057632936525,6.51792828685259,7.153374233128834
248,332.4,229.91602331672706,37,718,6.83202065803292,0.2503956150556302,6.351351351351352,7.307291666666667
249,332.1,232.31800523324821,33,729,6.913265481272776,0.22962280845608737,6.556942277691108,7.364102564102564
